Tipo de documento,CUFE/CUDE,Folio,Prefijos,Fecha Emisión,Fecha Recepción,NIT Emisor,Nombre Emisor,NIT Receptor,Nombre Receptor,IVA,ICA,IPC,Total,Estado,Grupo
Factura electrónica,d19d5e1df3c1a9ba6d6ee4d20f2e3a88ed0bd14727963f39046cd8e51b925e6d7b285be5317373d484fafbde13d1f9c3,7873,ETR,29-04-2023,29-04-2023 16:04:50,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,5440898,Aprobado con notificación,Recibido
Factura electrónica,75247c31b7483d7cded7edcf9dba0b3fcdb4c15c93dbc939b6bcb18beef886e0f2d47897e754fb9fa5dc93c42dc6bd91,7875,ETR,29-04-2023,29-04-2023 16:24:41,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,3795957,Aprobado con notificación,Recibido
Factura electrónica,8b7931bf98b39fc84e53d46e32f50ac166e2aa9b896e816b8e59d6128baaf21dbe317a00c4d5b33d147f1a98eb0091c0,7872,ETR,29-04-2023,29-04-2023 16:00:28,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1352790,Aprobado con notificación,Recibido
Factura electrónica,6a293ba9575dd56ec80d76d10001ca92ef089424c37db654f8ce2b58c9b5f6e5ee63215a599d7ba6d6b75dcc7713b843,7874,ETR,29-04-2023,29-04-2023 16:20:42,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,834605,Aprobado con notificación,Recibido
Factura electrónica,01b057187becf0761e724896a923c04a7a189ed4664013f53dfade2cf5509b869e1afc701f518eb63b35e1ce0141539e,2327267,1,29-05-2023,29-05-2023 17:13:59,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,45.8,Aprobado con notificación,Recibido
Factura electrónica,335b549c3e1d972f945640d44d102ac4b9ae32f3b41488b1295175e27fd90690898fb7b086d10956f93cf592e63e8e42,2327329,1,29-05-2023,29-05-2023 18:34:32,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,433.96,Aprobado con notificación,Recibido
Nota de crédito electrónica,6d5e8e03e940efa3aec95ba00e23a0ca6599ff3b0562c9f04986c4979469926513a055055360dc0407f81bf0e93516a6,130177,,29-05-2023,29-05-2023 23:22:36,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,203790.15,Aprobado con notificación,Recibido
Nota de crédito electrónica,cab48a40a7c2b6af53b20507bb12f21617b7da3d104ccc394f6940d1fbc2778a97784f02218266351e4848ff0ef85e54,129996,,29-05-2023,29-05-2023 23:28:49,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,90566,Aprobado con notificación,Recibido
Factura electrónica,da0d4866de8ffc065d5b3878cfa4ca4b3e8e298805d27e29810c91e94d2f2dd40451df05e84e24d52cf4a3408f6da944,27032,B003,29-06-2023,29-06-2023 21:36:24,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,28.5,0,0,285.5,Aprobado con notificación,Recibido
Factura electrónica,f69d80ae0bfc59fa8d6b189f06fc0234dcd9c288c01134a2d36124b9f477be4d2a70430f9e3d705e30b7698f7220e448,27017,B003,29-06-2023,29-06-2023 16:53:03,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,9.5,0,0,59.5,Aprobado con notificación,Recibido
Factura electrónica,241a496880cad1d44c63c3650199bffd97709f6ffd480bc6e369a8d4e32a40be5987282ad7594e9bb5b2e63873ad77f5,374,FEEX,29-06-2023,29-06-2023 22:16:10,901474503,EXPOTENIS SAS,900673912,SNF COLOMBIA S.A.S,17563.03,0,0,110000,Aprobado con notificación,Recibido
Factura electrónica,ed34283d054adadc205759df006224c228a4cfb9e83847c834ead89ea28c2df9b06dcef96450368981da955b651a1ff2,114945,F,29-06-2023,29-06-2023 22:09:15,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,50305,0,0,899230,Aprobado con notificación,Recibido
Factura electrónica,2f0489088f76926d3ad8e83586750001f0f10820f73d9dfe4f8d74d708ec27c9be1c4e019a5293c201e60f2cc202a344,114944,F,29-06-2023,29-06-2023 22:09:13,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,50305,0,0,899230,Aprobado con notificación,Recibido
Factura electrónica,b634337d1b742fa9640337456ff9b114b2e3ec32b51833ca9e70a06d3d2573743cebf33fc54caf1682bc9d26478c84bf,114808,F,29-06-2023,29-06-2023 21:06:46,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,50305,0,0,899230,Aprobado con notificación,Recibido
Factura electrónica,c68c47a8cda4cfc4273984c8277793f5cc4c07a3ec2e5921cc6410f33511105c5ffe46a59e7ef63c2b9a89a2f4386221,74331,09,29-06-2023,29-06-2023 18:05:13,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,2660,0,0,16660,Aprobado con notificación,Recibido
Factura electrónica,877c1b662fdecb8b77411dd4b967bea4b5280e54f5fc24f83e9d58a4297362831d17a9a8132dcd118c20a6b8ba567942,260922,FEC,29-06-2023,29-06-2023 13:10:23,900459737,GRUPO EDS AUTOGAS S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,135603,Aprobado con notificación,Recibido
Factura electrónica,95e519637d961ae30cb245af135f334deb5a7d041c1f4d488729a57cd4f5676707e9a3118af9c7ec38763cd2ccaa6bc8,50025516,E249,29-07-2023,29-07-2023 16:49:55,890900608,ALMACENES EXITO S.A,900673912,Snf Colombia,0,0,0,140857,Aprobado con notificación,Recibido
Factura electrónica,4496225023187b7d0fce3d1b1cfa424394dfa4d6b12123a5b779767b72f41f9af1c9901ad6a4e8fe79355171217837b1,283,CPR,29-07-2023,29-07-2023 15:17:37,901630218,OASIS URBANOS S.A.S.,900673912,SNF COLOMBIA,7568.06,0,0,47400,Aprobado con notificación,Recibido
Factura electrónica,4407ca4bde0b442220653f34726e47dd794484cabeec6513989dfe940235172b8c866e9c35a713daf409e1378614f072,1150,FE3I,29-08-2023,29-08-2023 12:47:16,901623066,FAESGO S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,b7ae171dba90c66484b52092bd5e2861b564deb87135c44967ed798e120c0cbca8678588a49e840026fd678ef7ff5c6d,37349,PTSS,29-08-2023,29-08-2023 13:11:07,800092024,TANQUES DEL NORDESTE S.A.,900673912,SNF COLOMBIA S.A.S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,e9b1b4a31c0f1a40cc1b02d50ca699e3b597d413d08edfb270bb23941668067a9500561ebe65c3392080b4e83729ed43,19294,H624,29-08-2023,29-08-2023 16:22:34,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,19100,Aprobado con notificación,Recibido
Factura electrónica,2176576bec6c3a48822ebc6e435d32124b2a511a0306f8076f432edf6fc2daa55725de0a76f6889703bc41d6db47b540,19295,H624,29-08-2023,29-08-2023 16:26:05,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,19100,Aprobado con notificación,Recibido
Factura electrónica,7deadd673f08fd107cc86c72d51bc8a6fac8c3ca21168dfeea91b20a1d2c2774b0cb37398530b2449e977fdec4e978ee,6950,BG,29-08-2023,29-08-2023 21:43:39,860054482,FEDERACION COLOMBIANA DE TRANSPORTADORES DE CARGA POR CARRETERA - COLFECAR,900673912,SNF COLOMBIA SAS,655500,0,0,4105500,Aprobado con notificación,Recibido
Factura electrónica,1c617f737be631fa0508f01c1ae0fff41a4fec1b9333f4db1c78eff78db3eed7799cb64421bfeafe6d6c0ee0f135eb2c,8792,ETR,29-08-2023,29-08-2023 20:57:12,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1210641,Aprobado con notificación,Recibido
Factura electrónica,509b11e89e02679a17366f55e8fc0cee77ee9d08f80e16e498ec3ffa5c49d66c9d92d939e7bcf9af703d5e5e3a617e04,8791,ETR,29-08-2023,29-08-2023 20:50:46,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1225301,Aprobado con notificación,Recibido
Factura electrónica,9877f5c4ceb3abc9f3f55013223ca13d263636159d46b84303a0329a0eb83f2e4429fa03e6d5f8b1cee5841630b74aab,29366,B003,29-08-2023,29-08-2023 20:04:36,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,28.5,0,0,285.5,Aprobado con notificación,Recibido
Factura electrónica,00183d6e735f28d4215ec8a95ff35e6b6c598b68ae98f2d05a393a9ec90aba974b0c764a59c1a3cd07a897380c5c89b5,29414,B003,29-08-2023,29-08-2023 21:01:08,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,28.5,0,0,285.5,Aprobado con notificación,Recibido
Factura electrónica,728cdafe08850bcb66efdd1649c581faaa81b2745e8ea8f9a2386d3955422fe9e07cb03ab052ccd1b4b3cb4ec3630ce6,54139,FE,29-08-2023,29-08-2023 20:12:43,31228539,MARIA DALILA CONDE GUZMAN,900673912,SNF COLOMBIA S A S,3289.08,0,0,20600,Aprobado con notificación,Recibido
Factura electrónica,8c9f40d9e3cda3bafafd304ab5889c1f41977bcf9f022295c73f7764d6df8a4a244ef9ec5a55ad1870095bd508cc84fe,2710,FE02,29-08-2023,29-08-2023 19:02:52,1037635289,Salazar Aristizabal Manuela,900673912,Snf Colombia Sas,0,0,0,232760,Aprobado con notificación,Recibido
Factura electrónica,b49322beb665987e53ee9a1aa1d0ce9f5396d350743daca394c13ec76033ccc444fbbae48c7f6793f739d3cfabb40035,1168,FE4I,29-09-2023,29-09-2023 13:55:24,901623066,FAESGO S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,352f62404e0826f30fb5d49ce7d64bf71b4c8a249ac5572e184f9fbed69aaca033a391fc7c06806b9e0c8d83c60c8d8f,1905604,1030,29-09-2023,29-09-2023 07:49:36,890903407,SEGUROS GENERALES SURAMERICANA S.A,900673912,SNF COLOMBIA S.A.S.,256021,0,0,1603500,Aprobado con notificación,Recibido
Factura electrónica,7409ab7ddfe8ec2c48d8a97e0df6fc033a5efdd4ac55323f478dd6f41d7d145f7fa9fd8027104f55d4a8f768dde08b06,85363,09,29-09-2023,29-09-2023 23:05:13,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,2660,0,0,16660,Aprobado con notificación,Recibido
Factura electrónica,207485d58002029b890c0a40ffb282c133ee4c295efa24e46caaaae5c4db0767b38f9b17a77cb0467cf573693bcc038e,8913,ETR,29-09-2023,29-09-2023 17:52:04,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,760000,Aprobado con notificación,Recibido
Factura electrónica,6c396d3c0bb1710cfa89ee65e19d2d0e9b7287d2bb091cbe05d5bea2a468e41c457a62afbcbeb0322409a6fa88dfe711,8912,ETR,29-09-2023,29-09-2023 17:47:50,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1171538,Aprobado con notificación,Recibido
Factura electrónica,8f2d4bc305903e4c1b894771288b9156b749e774aaee321341b1c3b254efedcf00c949a04825b1667e647b298c94c5d7,8924,ETR,29-09-2023,29-09-2023 22:07:52,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,599298,0,0,3753498,Aprobado con notificación,Recibido
Factura electrónica,72d29d1f4a486aa9cef9f161423848ffc10fe749f7985dc24f2dd3d77a785aa2c696901e6be5e6fa5a26d9a484dcaeaf,1113396,9906,29-09-2023,29-09-2023 18:15:58,800242106,SODIMAC COLOMBIA S.A.,900673912,snf colombia sas .,62252.94,0,0,389900,Aprobado con notificación,Recibido
Factura electrónica,a5fac534217b72cb2f8d4738815afac6426979981108ffa6b9c0a62dd5dc83d07eb5c20a80047f53842b48d17577dcf9,177237,FTU,29-09-2023,29-09-2023 17:23:30,860062581,UNION ANDINA DE TRANSPORTES S A S,900673912,SNF COLOMBIA SAS,0,0,0,1274404,Aprobado con notificación,Recibido
Factura electrónica,0cbc7765e1f1616290f2452679af54e917c27b6b31643cdd2e3e69430efc668da514ef73be5add08da90127cbb863c3f,104556,FECR,29-09-2023,29-09-2023 20:49:48,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,452350.96,Aprobado con notificación,Recibido
Factura electrónica,3325180c0e860a8cbd76cfd927d379c596c62ef7d02f75bcbac0c6fa819a4eaeabfbcf4c2ba454815daaa11182da98d1,177238,FTU,29-09-2023,29-09-2023 17:25:51,860062581,UNION ANDINA DE TRANSPORTES S A S,900673912,SNF COLOMBIA SAS,0,0,0,470000,Aprobado con notificación,Recibido
Factura electrónica,4232181545bc1301ea4b7bd593f39f190d4fdb9a18d9e49dceb43be5a8cd8dc2d5c77db2c95ddefd339bd24c1097dd0f,104559,FECR,29-09-2023,29-09-2023 20:49:56,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,708270.76,Aprobado con notificación,Recibido
Factura electrónica,c660c7ca90f41769f4b1d9cb7a22804298da5f2bec42e4ddcdf3fab8f0d65a02340d448f54b05c90d89efcdbe5059cee,104558,FECR,29-09-2023,29-09-2023 20:49:53,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,554567.75,Aprobado con notificación,Recibido
Factura electrónica,5f4c6130f8350c3ef1f155fe345c08ae8016141913d87cf2b1c364f43311cda8f6b3e86d90b373b0a944e45cb574bc6f,104557,FECR,29-09-2023,29-09-2023 20:49:50,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,17800,Aprobado con notificación,Recibido
Factura electrónica,fe534acdb17bcee4c2ab8017e94be31318269b2bcba77f41ca904af5fa5c9d88e616c9b3f493acf5c870f9ef0e67b9be,104597,FECR,29-09-2023,29-09-2023 21:02:34,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,2300000,Aprobado con notificación,Recibido
Factura electrónica,089c66229bc23a10b201c1917f6f12ecbbb4691ad242259af60826a3a9b8d1abdd0d9eb78eea6a80b7813002e75226cf,2699314,OE,29-09-2023,29-09-2023 23:00:50,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,204278.5,Aprobado con notificación,Recibido
Factura electrónica,654db1c21cfbe37b9ab3b72f3d721b4c99cb5820c7b164c7889f0b42a73473b930858f78e239bbc316e04d9f3850583d,30328,B003,29-09-2023,29-09-2023 15:44:31,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,47367,Aprobado con notificación,Recibido
Factura electrónica,270f273168136a69579131d0a5b84138c43662ac096eb4c02caec65ccb464350001b041a8d03d7ddf8d2ba7ac4c96a91,2699008,OE,29-09-2023,29-09-2023 16:00:57,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,3538021.9,Aprobado con notificación,Recibido
Factura electrónica,63d76e8c54429e571003de553d426831cf76cea1dca6ec02d94b85283eed970af5ab8445e2c96d1d95dbfc9f29997a16,30294,B003,29-09-2023,29-09-2023 13:47:51,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,47619,Aprobado con notificación,Recibido
Factura electrónica,e78a9c19563254c1ba01e8aa134017a2202c8af2e2a07134e34ceee0b59f1d3a979ad6428c2a885d07311cf0dc4fc0fa,8019,FENC,29-09-2023,29-09-2023 11:17:06,900078103,COMBUSTIBLES H Y R LTDA,900673912,SNF COLOMBIA,0,0,0,100051,Aprobado con notificación,Recibido
Factura electrónica,1c8180e3d8890a4be240d30d7b3db0bdd8c7a315fb0986e65cc87dec1d2a0f804dd19a21ac25f3d18baef9c7bacc0e27,331564,1G,29-11-2023,29-11-2023 20:43:05,860009578,SEGUROS DEL ESTADO S.A,900673912,SNF COLOMBIA S.A.S.,187035.29,0,0,1171431.53,Aprobado con notificación,Recibido
Factura electrónica,9c426dd268abb5387be319be71ec7b458686225e2da25196b333be8e2216b95721f94dc4f15072c1ddb27260b09e4580,6320646,FESP,29-11-2023,29-11-2023 21:16:21,800116164,TERMINAL DE CONTENEDORES DE CARTAGENA S.A. CONTECAR S.A.,900673912,SNF COLOMBIA SAS,0,0,0,653017,Aprobado con notificación,Recibido
Factura electrónica,ceae29b5be72686cc9e2547b6d539342a080e0c49fdddae773200e30435dcdf3cead00859153520e5eb269abe5b22e0f,331486,1G,29-11-2023,29-11-2023 19:35:43,860009578,SEGUROS DEL ESTADO S.A,900673912,SNF COLOMBIA S.A.S.,187035.29,0,0,1171431.53,Aprobado con notificación,Recibido
Factura electrónica,6aa4474649f0ad8b64bab25a23f533bd46092e69a3fadeda1337ed3b83af1234d5c456347a1eec87155b89ae01b346e0,6011438,TV43,29-11-2023,29-11-2023 14:11:58,860007322,Camara de Comercio de Bogota,900673912,SNF COLOMBIA SAS,0,0,0,7200,Aprobado con notificación,Recibido
Factura electrónica,12467bce5f3e9bafec32ae64b6a7407c87a8409339cf7e95a04d4b41d47d33cd0ccc60656557e62e824e0f370cf7d7ee,3532,GOUP,29-11-2023,29-11-2023 18:23:00,901004464,GRUPO SERATTA SAS,900673912,SNF COLOMBIA SAS,958,0,0,606000,Aprobado con notificación,Recibido
Factura electrónica,50727f8ff972c8c3a9d439ed8451e0b428b2eac5a575083c7376224c9389c8171d03c23a4b9677da3be3dc7fb37f8f09,150083,SE,29-11-2023,30-11-2023 17:38:56,901004464,GRUPO SERATTA SAS,900673912,SNF COLOMBIA S A S,957.98,0,0,606000,Aprobado con notificación,Recibido
Factura electrónica,12646804e9e89241e5ed51ec7f72faa564f95068f9d76d1e61e0aa26622792a2eb4ea795f21eb12e0045c2f405dadf50,6320647,FESP,29-11-2023,29-11-2023 21:16:21,800116164,TERMINAL DE CONTENEDORES DE CARTAGENA S.A. CONTECAR S.A.,900673912,SNF COLOMBIA SAS,16167,0,0,101259,Aprobado con notificación,Recibido
Factura electrónica,415b05b64fd7f9238873d6d0a2e782f60db1630f0e0154441f6fa7912d897069340c85abe9f37c62817a2f0e3717707e,23716,FED,29-11-2023,30-11-2023 01:01:48,900917145,BUSOCAR OIL&GAS S.A.S,900673912,SNF COLOMBIA,0,0,0,154293,Aprobado con notificación,Recibido
Nota de crédito electrónica,3bc0e7197c207c496ea80d774eb9b685a7f59790c83a2beb9ed72f04b509c4eddc22d56bb611c08c918cb1a3c2c19c13,93849,3,29-11-2023,29-11-2023 22:15:58,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,28.63,Aprobado con notificación,Recibido
Nota de crédito electrónica,f4fd9aa8a3dbdaf7ed16b45f1b3d210c4629eab815ff85a97c9d0c8d0b388c9612f4e52bdf1e58341038b9c087a423c3,62230,1CG,29-11-2023,29-11-2023 20:45:35,860009578,SEGUROS DEL ESTADO S.A,900673912,SNF COLOMBIA S.A.S.,278652.93,0,0,1745247.29,Aprobado con notificación,Recibido
Nota de crédito electrónica,727b926b160dbbd8cc50fdbf7ca59cacb7707f6016ebbfbe7523da27df3212556e55594d0f8a23951cb2405a0c619c56,62229,1CG,29-11-2023,29-11-2023 20:45:24,860009578,SEGUROS DEL ESTADO S.A,900673912,SNF COLOMBIA S.A.S.,187035.29,0,0,1171431.53,Aprobado con notificación,Recibido
Factura electrónica,e8528936aba29f994877264f9f6e5f4e1b34af3b91f569537acee472dc3f7906e8be0f71fc61fa4095600e9825f483be,670,197E,29-11-2023,29-11-2023 17:47:55,890904478,COOPERATIVA COLANTA,900673912,SNF COLOMBIA S.AS,279,0,0,77750,Aprobado con notificación,Recibido
Factura electrónica,c4aa7d59174b55f71d85edc323999a14ab50983bd1cb1dc1d8131c5791d3fc8d3b2105230b966e818dacb744cc036ee7,342206,FEC,29-11-2023,29-11-2023 15:42:14,900459737,GRUPO EDS AUTOGAS S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,145988,Aprobado con notificación,Recibido
Factura electrónica,04339b9cca9ea0226328fd9d3e59ad49af145b415cd1bf4d369b9d76565c902277905326d3c3552e8a866b57e9037063,12281,FV01,29-11-2023,29-11-2023 14:30:54,900328834,PJ COL SAS,900673912,SNF COLOMBIA S A S,8350,0,0,52300,Aprobado con notificación,Recibido
Factura electrónica,cc16389efb723f5997217ca4fafa4306fb7301030dc9e170f9a935a821a7b2b5af1e24e2b28bcdb59c8428a2b99a7fe3,10184,FENC,29-11-2023,29-11-2023 11:38:20,900078103,COMBUSTIBLES H Y R LTDA,900673912,SNF COLOMBIA,0,0,0,129333,Aprobado con notificación,Recibido
Nota de crédito electrónica,76ab5d44a05cd445747cc4792694aaae0f5b8b02ee2a5f26c445aceb1929de412229c21225e9eb49ae8efdc10ab87a39,1485,F003,29-12-2023,30-12-2023 05:26:00,860350253,INMACULADA GUADALUPE Y AMIGOS S.A.S,900673912,SNF COLOMBIA SAS - ,32814.52,0,0,3893288.36,Aprobado con notificación,Recibido
Nota de crédito electrónica,76b1122e4cdab4a411eb703167e017e012b75491d7264f2d34cc9da4581a791410ada8ee1290de7b29d1b1ffb83fa664,21033,NDC,29-12-2023,29-12-2023 16:14:25,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,159629.67,Aprobado con notificación,Recibido
Factura electrónica,7bcc91333571f50ec7feb1c5e6fd343c7e8920dc3547895854f5d02a2acc664834a718a5fd92ee3a8e2691591739872f,102712807,,30-01-2023,30-01-2023 22:18:16,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,38025.46,0,0,1630000.46,Aprobado con notificación,Recibido
Nota de crédito electrónica,d70c48807b1a95f5302cac23f00b33cfd7bd713eaee38ba3e61626e7bed9c2da026356912311d05d192e16ea927e527b,10,PNC 1,30-01-2023,30-01-2023 19:58:20,900264024,FACTOR HUMANO OUTSOURSING S A S,900673912,SNF COLOMBIA SAS,0,0,0,537473,Aprobado con notificación,Recibido
Factura electrónica,67dd9d3935901c1e5784c5acc0e6108708ab4eb56fbe9f3b6c520520d794d21d40706f42f6c1ffac5ccb4772987f87c0,2720,FVE,30-01-2023,30-01-2023 20:18:02,900264024,FACTOR HUMANO OUTSOURSING S A S,900673912,SNF COLOMBIA SAS,0,0,0,454857,Aprobado con notificación,Recibido
Factura electrónica,579aad5f3a878d33b5ab2bb0c2eb4b8686aff1c6d36ddb591a7f08b01472e099ca6520bb2bb3e27c38f23f85c8764ea4,7164,ETR,30-01-2023,30-01-2023 13:42:57,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1875239,Aprobado con notificación,Recibido
Factura electrónica,a1421e17a4032dd226eaf7b06af720c3607e7c2bf810657482578d7d2b52458c1d1fa693235b2d13c2a799e08fb8b229,7176,ETR,30-01-2023,30-01-2023 21:48:59,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,6841343.6,Aprobado con notificación,Recibido
Factura electrónica,daca640b8f020bc135cddc36dfffd094a470ad73579b86f03f65f0fe647a2088cfe98deae60662be2bb38857bfdf2a5e,7175,ETR,30-01-2023,30-01-2023 21:48:29,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1384480,Aprobado con notificación,Recibido
Factura electrónica,eddce3c32ee93ad2cdc43e4c46ecb793bb242c6745dc8d08b6a6e76f9a66d6fbc437b859c60bb0ffbed616c04a2480a8,7174,ETR,30-01-2023,30-01-2023 21:04:36,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,5770246.28,Aprobado con notificación,Recibido
Factura electrónica,ab87efd1ea3add6629f4906d52d46e7b41ed9d145f40a1cc338a21a4b716b6c903cc9631b49fbc8b72ae3f7b2e179939,7173,ETR,30-01-2023,30-01-2023 21:04:01,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1646945,Aprobado con notificación,Recibido
Factura electrónica,b75e76e113e9dcb2912ae5526aaac6aab6a5f158a953eb37d28248d4f85ec0aec3de8be62091aea3edb5b044d69f56e7,5381,E636,30-01-2023,30-01-2023 21:24:31,830513729,COMBUSTIBLES DE COLOMBIA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,110021,Aprobado con notificación,Recibido
Factura electrónica,81806feb2a17be2f6c7f22651fd3459c1b73483cdac331ffb22862aba13b95a2b7f3753bbfc9f92c358a08642f54e195,78688,BOG,30-01-2023,30-01-2023 20:16:33,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,18810,0,0,2029100,Aprobado con notificación,Recibido
Factura electrónica,fd7c8eb073efd86623ab5040238e5f8deaa5d0800d05cc58eb9bcd60451e275dc12e6e1525902657a1c0e15fa738d351,177125,SGS,30-01-2023,30-01-2023 16:42:33,860049921,SGS COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,157415,0,0,985915,Aprobado con notificación,Recibido
Factura electrónica,cb57b777189c953d2b0d1114e9539f8863350cbc9e543c6477b2fc4c00966eb25e1b2d82391ede542d8abc7948c36680,2568480,OE,30-01-2023,30-01-2023 16:01:29,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,4199630.06,Aprobado con notificación,Recibido
Nota de crédito electrónica,ca3f408c42ad730911dd52575a9af26add64ac239f4c9db037a355545227971278e1d5abba7b99c60c22ede26efae34f,2836,RVNC,30-01-2023,30-01-2023 13:41:03,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1875239,Aprobado con notificación,Recibido
Factura electrónica,c1fc5e394797e6aa6ed06eb514f13119aa4a3cbf7007c5eb178ee32258be11e46fdbb509fb9067cc96917f42ce40e073,3,A,30-01-2023,30-01-2023 12:20:50,1152199848,DANIEL  Jiménez lopez,900673912,snf colombia sas,0,0,0,1929000,Aprobado con notificación,Recibido
Factura electrónica,dd9e44d317b43f86a83fa0b29e6eab590ac838c260d1be602d91858320335106c99bc3c7686f4ba7250ef7b069b3bfaf,10005313,EV23,30-03-2023,30-03-2023 19:35:06,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,492743,Aprobado con notificación,Recibido
Factura electrónica,3cadf37e2498ee51b6152bd275889ef7da59e86b3563f177fbebf1b0829be02f137a04f6bcffd982fe0aac16a44193b1,10006536,CO23,30-03-2023,30-03-2023 19:35:07,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,182785,0,0,1144809,Aprobado con notificación,Recibido
Factura electrónica,c370f7b7860c53e7057f798e90c9c551cf37bf2fa85dd5319276fd4cd46bd1faff4235b75ee049d75ced7c7a35671ff6,10006533,CO23,30-03-2023,30-03-2023 19:33:07,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,182785,0,0,1144809,Aprobado con notificación,Recibido
